video_id,sentiment_score
plnzNgtvvJo,0.13636363636363635
muAPJiMho2Y,0.0
bUijOzaPfr8,0.0
_Lp5iMI8RWc,0.0
w-TSI1O4yGM,0.5
lSXxEdaOqgU,0.2
ukqJTaHm-xc,-1.0
ifkRhaEDzzo,0.0
OsSKFlk8oEo,-0.2
yfxJHGhaECA,0.0
ODLwIlXK-9o,0.0
4h-XOckOwN8,0.0
rBFyZRQ9Jeg,0.0
de7GaRwrr8Q,-0.4
JDnfux-fSJU,0.0
v_5qKt7M5fM,0.0
uJNKApY1Gys,0.0
IfkWuQY0ti8,0.0
nPtNK9kitO4,0.5
4bWmB3cscBs,0.0
3_keXD1yV3E,0.0
OGdfc7MA_qY,0.0
NP9HAYTK1cU,0.0
pWqef6cbwzI,-0.5
yI2k6OKsSVw,0.0
0XARMt12oFk,0.05
8jp3SxojXpU,-0.25
p_IwENcMPOA,0.0
NePlddZpNKs,0.13636363636363635
R9OHn5ZF4Uo,0.0
MC5bNVTMxyQ,0.0
lcvOVZ_ILrs,0.0
sgT2Ozn17_c,0.5
fupYIggOq38,0.0
JRAOdRq-1lw,-0.3499999999999999
QerVvvNem1w,0.0
JJgiKhhpGvQ,0.25
zFuOksI6AVg,0.0
D2UE_Gw7XpI,-0.6
LTNOYZ44ywM,0.1
1j_k5WCFShQ,0.25
0-M5C7sQdGI,0.0
3YVzBkKAbAs,0.6000000000000001
oYvw0GryNs8,0.2
msfPaXGuSbo,-0.2
z0UNp33SUTE,0.0
KOJnOCdBr4s,0.0
B3JFSL8AA70,0.25
KMTJrFPie6w,0.5
FYaxa4r-fRw,0.0
csqXekWeBYo,-0.15555555555555556
MXFhiN0tM3s,0.0
fA9Ypn3jQw0,-0.16666666666666666
KiAdIPw_QCk,0.0
74LFfWHc0oo,-0.08333333333333333
NWeCToDgdxU,0.0
Jze8utzpLhg,0.0
sUAQS-xDtYs,-0.15000000000000002
2ckenWENyUg,-0.125
SETyZLN0UmI,0.0
QaEx2A7p9Dk,0.13636363636363635
84p7f-Rh-RY,0.0
HqXKEgTYZBQ,0.0
76LcOD4aY-o,0.13636363636363635
UelDrZ1aFeY,0.0
WbOuZDPU7iI,-0.2708333333333333
LFhT6H6pRWg,0.0
h1bXpNJ5zK0,0.0
jVbuBGSfLC4,0.0
IGhC2EwCAWM,0.0
EIer2-KAn7o,0.2
Nk5yOFCsNeE,0.75
Vf76O7y-7pk,0.0
MFWF9dU5Zc0,0.0
E60w-0q8Y0Y,0.175
_lUiJsnGXh8,0.6
2ktuvx9hrMw,0.0
a2bjPDkFR40,0.0
7ghv9MJHlfs,0.0
Pymm6cmE9uQ,0.0
azVAxbETWmk,1.0
aMQbRpxgFvs,0.0
P-2r8XEuCII,0.3181818181818182
0-7wMD5ISIs,0.0
nHaBEgkMQVw,0.0
iZpxzfMkVzM,0.675
mEAZB6QEJwQ,-0.125
-7AZX5Xtiks,-0.21666666666666667
Yb2YuC7UbwI,-0.008333333333333333
-2b4qSoMnKE,0.0
kwvbLx9M6-s,0.0
mN-rI2I0HaQ,-0.05
q-jZm-FUbqs,-0.23076923076923078
3RlbqOl_4NA,0.13636363636363635
LS5ZSkHUqBQ,0.16
JJgiKhhpGvQ,0.0
IJKjMIU55pE,-0.19285714285714284
2X9eJF1nLiY,0.0
Wo5XO8Y8lzE,-0.06666666666666667
-TQpVg4vcrk,0.0
o495cZqcvAQ,0.13636363636363635
MJGkm0UwNRk,0.0
8rQT3PWQoNI,0.0
wHedpg7buow,0.2
mwiKZ4qmRnQ,1.0
2pVHOaT9CZ4,0.0
Y6zucdAzNi4,0.0
IywiodrtyfM,0.0
VH-DA0YgHHU,0.13636363636363635
B2YCf8dTkIM,0.0
RGSgCyQydgc,0.0
K5x_3QzLY0U,0.0
cqHZTqr8u-s,0.0
AZ4sakIfXUE,0.0
whNT1a3igGo,0.5
BBQ-2BUGQv8,0.0
GMNkrW7jlQM,0.0
8uvIPHtKoQQ,0.25
KcFQfFB5LDA,0.0
5iVxBDPlbc4,0.16
FfSXmbAGl8A,0.0
VAk6bUhETHM,0.0
_bVPfM04vOY,0.0
ByucbuSe958,0.0
fmiZUgA-2W4,0.6000000000000001
G03bNA-gpXE,0.0
8eo-L_3OWAQ,0.41666666666666663
WS7f5xpGYn8,0.0
nWZMfPP34g8,0.0
l_lblj8Cq0o,0.0
lWHZKP6xXHU,0.0
zLJsJR0O6VI,0.0
ccgIXa7TIkc,0.0
lcpxLXjYAa8,0.1
szaJ5aW-LUs,0.0
RHUxyXZBXY8,0.0
KFm7fKqg13E,0.0
8LPVjHxXvJM,0.0
JbazoX5Su1w,0.75
rf3iHqE240I,0.0
fEMxFSjmo5Q,0.0
ydPYNo8o-lI,-0.1375
N-3NfWJHNhg,0.0
tDT-a7fh5fc,0.0
7VC4zX1vDE4,0.13636363636363635
SFxZb-GHbrQ,0.35000000000000003
_mHSkHjInS4,0.20833333333333337
DKMC6HViGTM,0.0
cntsqw7XOF0,0.0
Xc675sarBYc,-0.5
RlSzahonkTk,-0.1875
7kRDYwtE10Y,0.0
MnKbM9Zxtn8,0.0
Bzu4G8uZs-4,0.0
sXv9pTXD2T8,0.0
Uv2LvQ0FEvo,0.5
PluaPvhkIMU,0.5
Bn02bclCu5A,0.0
fRcmFr9cE5M,0.0
voozHXadYYE,0.0
0umuSm2WA9g,0.0
ILwBaXplwZU,0.0
ZWllUdFLzXU,0.0
6k1TQ59Yj5s,0.5
yI7qQ85DTZY,0.13636363636363635
6VrqR_GfvzE,0.0
e9yCAIwqhNc,0.5333333333333333
U7x9pTb9Lwg,0.0
bcZzK3m-LLo,0.7
C5jcZGcMdaI,0.16666666666666669
m3b7A5JLO7I,0.0
tTkOuNrpqWQ,0.0
73w5fYHqVwA,-0.4
xYShiXMGULE,0.22727272727272727
nRLP9BoSQo4,0.13636363636363635
GEB2f5dpFXs,0.0
ItL6vcUrpUs,0.0
sXP6vliZIHI,0.0
b2EOxGUuBWA,-0.25
XcSMdhfKga4,0.0
MSzytvDsPfo,0.0
MUWUHf-rzks,0.0
ZB7_1CoKntI,0.0
dwEKqAwoz0Y,0.35
_yJq9SeGLhg,0.26904761904761904
cIQKKzZtWwQ,0.0
nZM9Ko806Bg,0.0
_v-hzc6blGI,0.012499999999999997
TU-Z4uPnFeg,0.7
K62oeVyaC-U,0.0
t0Ro2Yqs6mA,0.25
IU-Fo-QEpOI,1.0
pk0xdl0rRFg,0.44642857142857145
SA5ZUHsst8s,0.0
UuETCtbExnM,0.0
7dbRDavsp6I,0.0
EIY-PsHrj9A,0.0
Bkus04-5kWk,0.0
YEGhKwpEKEw,0.6
PLAFNvxDPMw,-0.6666666666666666
y0BlGqwLLGQ,0.0
OziQ_a3Rpqw,0.0
mMzKvVtrC6U,0.0
LotoBix4UDM,0.5
XwDTzD75fT4,1.0
olf9d8JvrA8,0.0
AaALLWQmCdI,-0.2318181818181818
JQBrUjPaCNw,0.0
b7rYRGbsMW0,-0.3125
uFDPLyAWpVg,-0.1
6CPUUjAlXrs,0.0
yh1NAMi2oLg,0.0
4ZuR8JK0N_I,0.0
quouML5-UZI,0.2130681818181818
alRtHXnZMOI,0.0
ZpMNJbt3QDE,0.0
6dlhWPDoifU,-0.025
FKiuTRS5R-4,0.0
djJ6GAplhFU,0.0
d1hs-JI_yBE,0.0
x7sagGvoRI0,0.0
5vQcI9phkyk,0.0
4Cc-U8uhXYk,1.0
13hdKXfku4M,0.13636363636363635
MmiFNe00SP0,0.2
jw7q_kcQXO8,0.0
lbOXPpVejJ0,0.26875
ox7RsX1Ee34,0.5
VAUHZYf_aKY,0.0
cMD63TwzB1o,0.0
Lr8VpJ2GX2E,0.5
tE5C3O71Xqo,0.0
VllA1V5M38E,0.0
qOvMazijKMA,0.0
HHOyg1oDeis,0.35
BIQK4-9YFW0,0.0
jTW5_KvkGoE,0.5
wqEknnPadMA,0.0
Eyh1_XGHAnQ,0.0
1sqyuXCwcBA,0.0
07S_Glj3uYs,0.0
v2OTO6UEVAo,0.0
cQtYcpRGGIY,0.35714285714285715
7keZTcdouoY,0.0
CuVuqKyISR4,0.0
Fr0wEsISRUw,0.0
zi_6oaQyckM,0.8
OWYKrIKMO1M,-0.9765625
5EF5Curjr8k,0.25
zT4DJKkN_Do,-0.25
WhJIUtMK1tU,0.0
pihJVwap7iI,0.25
3mRjN1Focog,0.0
lM0yu7c6lQk,0.1037037037037037
WQd6x4KmVhA,0.0
PitmObjGur4,0.0
teA0Z7ltRSY,-0.15555555555555556
9yWnVxe1qp8,-0.08333333333333333
nQ1aD_3igFE,0.0
Q3pUXLQ5G5U,0.0
j9n7Boia0po,0.0
ZZIq3bSOD_g,0.3333333333333333
2XLw9U7Z1CM,-0.7
GLZZn7lCtcI,0.0
_oZIbFolJTw,0.0
p1af9PKM8Eo,-0.09999999999999998
nzO5ViO_y8Y,0.0
1-BhcMdxfjI,0.45
15nf2EBBNu0,0.0
5-l84AgchWA,0.0
cv8VhlIw6Qc,0.0
ZzO9skEYqwY,0.4
2Vm27xL57O0,0.4
3mUtNE82ZV4,0.0
t9GNMVfEiG4,0.0
4IsdxwBMX1g,0.2
pMpQABKlC-I,0.0
JFydHaV0klA,0.0
DcCh33lJLMw,0.0
0ycLaWymtKk,0.0
fFSmOE0Uxms,0.0
3ToRIUoXmIw,0.0
V_jU_ssWvc4,-0.5
zeO4C8e4pjw,-0.875
H00djJq68VE,0.0
B5gu6o6CIDA,0.0
sTVQDJyanco,-0.1
65MWN5yKU0A,0.0
RbNaEwp7hMw,0.0
4zkWYYFvV6M,0.0
KNEVjhCXZB4,0.13636363636363635
q8fuvWLje8M,-0.2
F3eSaEHSCu0,0.275
ZsN1V9Hjfvg,-1.0
avnapsraeXM,0.0
rTMgDNpXPto,0.0
apN4BMMKt2E,0.09999999999999999
UK2OQ67Xr4o,0.475
aBQDFQwfX2w,0.0
aLLgene7kJo,1.0
OcFcdFZQSBo,0.0
drg74wOy8z8,0.0
6hb0GOOFQwI,0.0
6ULZDwevR0M,0.35
bOzOMmHlQ3o,0.0
yirvgC-kMq0,-0.25555555555555554
fA8bw85NmlY,0.0
5jT8Qef5Hf8,0.0
ryr75N0nki0,0.0
w16w7CYwGbE,0.35
WIWb8f1WIyQ,0.0
JnepCulEQOo,0.2
24HFgBQawWA,0.0
H_4ESBLJXQc,0.0
bJje-B9YLIU,0.375
i9-0BJ4CJvM,0.0
2PQCLZbzxq8,0.0
dBTKW8NKAt4,0.05
kce9FMxx-04,0.35714285714285715
JnepCulEQOo,-0.033333333333333326
VqcHUdHQ1u8,0.0
CMJblEavb7g,0.0
sSszA_Ugd1A,0.0
-37nIo_tLnk,0.0
Q-v4LsbFc5c,0.0
yJqsPBWbtjk,0.0
bWZ_Z5dgrb0,1.0
IjTBcqpl2kc,0.0
07Um1PY_P4o,0.0
leu-cTvMWTA,0.0
Ff7wbSwTuEk,0.0
JRzZl_nq6fk,0.6
e0hO5fTGwPY,0.0
LW43OnmPxIs,0.25
h8ycmroFQSs,0.0
SV2sPlDLQtU,0.4
HHauPi8CS4k,0.13636363636363635
5czA_L_eOp4,0.0
nranUeNkXpM,-0.6999999999999998
ooWd_9OAAUg,0.0
SuFMMvrf4ao,-0.25
xF99M6Zilac,-0.25
tAn7wxn2Atk,0.35
PVr1BbsOwmQ,0.0
zuRd_Eneuk8,0.0
U1RASlbIIVc,-1.0
F8BdzL8OltM,0.0
iYGq_qc-hWY,0.125
OmLxYUOgTNs,0.04722222222222222
_yThFcog0nA,0.0
lWyRTOABEq4,0.0
9oyKePWRi8Y,1.0
B1Kitc6cMXw,0.1
mnT4MDdEazs,0.35714285714285715
1WREZPc-kqQ,-0.5
sd80ZipTMDE,0.3
sJzWZ1yXpek,0.25
maAa7J3iEM8,-0.3
O3ttybJghsc,-0.4
VHXPFrOfndg,0.0
Dtp6sO2tU0k,0.8125
YsufMtUOXtI,0.0
doHVMJnuvDA,0.4
TteS6q20VUY,0.0
UUreMfN5eNA,0.0
kVVtBDaY8i4,0.25
WvV5TbJc9tQ,-0.2
6-xB3ij-5xM,0.0
XZo5o1Y0h9o,0.0
K5BoE8eBzoI,-0.3125
yMvpbrJ1CWQ,-0.04090909090909092
tMSu3Gyz1jU,0.0
OSBl32lNGBg,0.0
fEhgT7G6ouQ,0.5
l2StCpw8z-s,-0.05
moc_dHHp4LQ,1.0
IYyjBXDyYLo,0.0
FL9BbzUYXjA,0.0
mto2mNFbrps,0.0
pEN_htHtt_c,0.0
inFGj1IyIwk,0.5
2NpetP71B1o,0.5
Hgc2njyY4Rs,0.0
4JGWxG-vE24,0.175
S4vKQbpOn5k,0.0
O4Kb40pnoOY,0.0
doHVMJnuvDA,0.26666666666666666
RsIIT6rXnSM,0.1
lxSWRdgD4Ho,-0.125
aO7yzmc3ykw,-0.30000000000000004
rQ7yPtJ5Y7I,0.0
oo9JMSiI55M,0.6
jjEmFB7zY4o,0.0
eIj9vqnhQ6I,0.0
7VnEPIBsp20,0.0
S45Y5WQ4Ucs,0.15
VQhIUzPJi8o,0.0
q_MmN6-KLXg,0.0
IxF3mxWbdjw,0.0
e2R0NSKtVA0,0.0
Q48VduIflPk,0.13636363636363635
IoqDYnn7VKA,0.6875
EaEesT3HO4w,0.0
oX8-6whswEA,0.0
lYtllIKb70M,0.22443181818181818
5n32F7mS6Kk,0.0
S1ke1xQ-rmY,0.1
5Q7mKQmNWSE,-0.2
naOKPDCngMI,0.39999999999999997
phGlo_TNDp0,0.0
SWUrl7FpkAo,0.0
AZTn1UMs408,0.8
x4TZEVqKIvs,0.08
PjqKPHZJgF0,0.0
O6BODAJVYc8,0.0
f6Egj7ncOi8,0.175
j6X6PhexHnE,0.6
UfR5dKcKJvY,0.0
HqwVFXyCfOI,0.75
mDRifR9HdK8,1.0
KB_GCuJwPE4,0.17045454545454544
ejlD0Sg-8ig,-0.9
KX0fOxBVMRc,-0.6
8FqgrgVPvio,0.2
uYaN4OLxm08,0.0
8gE6cek7F30,0.13636363636363635
GTSjDaoZcAk,0.8
1oFQ76ctfS0,0.0
mKpW_rj0tuI,0.625
pcmbmC9cUUY,0.0
HMU5njzTAK0,0.0
pKFd5rAUM2s,0.0
4E0Fhct08QM,0.175
AAbtGz8dHKc,0.0
RIAVKKzOocc,-0.05
aE4XqQZLkek,0.0
to-e5edw-X8,0.1
S0eLwrrTBlc,0.0
u_SA2QkZd24,-0.1875
MMu-_KRZhwM,0.21818181818181817
A-JtybJbVbA,0.0
_JY-latu82Q,0.06818181818181818
TkCcncggO3I,0.0
aaSEdxiITJk,0.5
vbiiik_T3Bo,0.0
dbMtuJ1tZnc,-0.16666666666666666
oFfMN6lPnlA,0.0
8V08Gu1DOgE,-0.05
Bmn2STJUWJs,0.24318181818181817
feh8CkaPkr4,0.35
fyRwjMZFeJ4,0.0
1A_feeLPImg,0.0
1qG_NwTT-2k,-0.5
buBEYGmiAJc,0.06818181818181818
QwZT7T-TXT0,-0.5
bVU-MmJZFFA,0.0
8KgiaRPxRnQ,0.4681818181818182
vUiE_0GPqKE,0.1
72hlr-E7KA0,0.0
zDz9s2AOTVE,-0.23076923076923078
iDbdXTMnOmE,0.3666666666666667
3GUYMZXyf9Y,0.49999999999999994
PLTC0h013S0,0.0
Aj5oA0YxCi0,0.1
ii-Qj5-jsdg,0.35
aBL027wEtg8,0.15340909090909088
PE5wExUiazo,0.0
iyjqs_1Nhr8,0.0
eDZKgSZ9V0Q,0.0
bS_Zr-Hu4Mw,-0.08333333333333333
eRphuaJ9iJ8,0.0
rBkLNBRDw5c,0.0
lR8ydxAJ_Cg,0.13636363636363635
QRl9IO2ORGE,0.25
rM7t9jLrNnE,-0.4
Pfat40RFnc4,0.0
eOcJ27xT99w,1.0
deJCEUFeehI,0.08333333333333333
WkZVm_o3Sy4,0.0
7e-uqc8H2BU,-0.2
BP9HNVuGb-g,0.0
rTukZtX_VCg,0.13636363636363635
2c7UCvK0Ixc,0.0
IXNrHusLXoM,0.375
njivNmUuFZs,0.0
8RMScghsI6o,0.5
KWM4DVRrdaA,0.0
clT-XYIceIc,0.0
nk-_RJcWd4M,0.0
HDx7dI1D1zE,0.0
88EB0TEGQDA,0.0
Lydh_saD9EQ,0.06818181818181818
JA_sKkXiQMI,0.0
hzTORk64aXg,-0.15555555555555556
tP214lJtKlM,0.35000000000000003
atvJwwec_2A,0.375
An6cskMsG7c,0.0
DbIbchSteCI,0.0
Y1IMfvF8aQ0,0.0
_uLpgrcLOZM,-0.21666666666666667
dqr-AT5HvyM,0.21428571428571427
LsoLEjrDogU,0.0
k2NskGo6x40,0.0
ySy8mcceTno,0.0
-7UzyXO-mzk,0.0
l4zbAjDVrns,1.0
JBw1nwYJESc,0.13636363636363635
BjRNY3u3bUw,0.0
5qx2WFpNTPs,0.0
GStMSkhmYEs,0.6666666666666666
i8qukld8Z18,0.0
aZ7F1yRM5vg,0.0
VioegwSjypk,0.0
n11raFYFfm4,0.0
WoFqmF9GHWg,0.7000000000000001
lklTc_DTE8Q,0.875
Mo9Xw_EYDFo,0.0
UmFS7No3t8Y,0.0
4b_tL3mh-Gw,0.0
_YSVbM1saXM,0.0
Js3WIRF595U,0.15340909090909088
1qIj0m7-sHI,0.5
hGAA98YZBZw,0.7
5xrks9k3feQ,0.17857142857142858
Y3TmKEeBUMM,0.0
7FgazlhALyE,0.5
2fZ-qIHlA5M,-0.25
waRVWv_UDCk,0.0
MfFFNck87eE,0.13636363636363635
RzK4sqmgimk,0.0
F5F-gq2pyTk,0.0
i6mQAdU646o,0.0
ieRXuTkbWEw,0.2
DuTnYi_HW2o,0.0
kQQZ2hje42E,0.0
iWyQqwNAMdA,0.0
cOZa0SpqANg,0.0
l7n58h-Zj3I,0.0
bozom9kH9pU,0.0
Ysh3Z_rOa_U,0.0
fKpCAZy4IXg,0.0
10fjaHpOeWo,0.0
0aFhzGEBQlk,0.0
cQp_C_Zrc3U,0.35714285714285715
hFEBexihBGk,0.35
REbjfHF0N0s,0.0
gA-NDZb29I4,-0.8
TaVvm0r_gho,-0.3333333333333333
GfCqMv--ncA,0.0
r2vpDWS5ky4,0.625
qT0mpVcH3ZU,0.13636363636363635
Mp_lLZEEXVI,-0.7999999999999999
mBrdEYW0Vno,0.0
lsyXtbi9znw,0.0
KQT32vW61eI,0.5
272qtYHyylk,0.7
bzuXvmsufoM,0.1
45dj8U3xSFU,0.0
vXBfwgwT1nQ,0.0
D0aAYfRBVik,0.0
Uvh3v1BkJ-A,0.0
4RYZEOZqWGk,-0.4
S10azlzvS_8,0.0
3kerBt7kuBU,0.0909090909090909
eIAtHvzjk98,0.0
_SbotS1p4yg,0.625
6EHbZKLkeMg,0.0
HD5PT7bvcis,1.0
HzILu6yyA20,0.0
J0jgpUIbMEo,0.0
DOyL60sgi28,0.1
ZoMB_4a7LOY,-0.5
GtzFWqiVzW4,0.012121212121212116
D30jtARAEh0,0.0
GFGVhIhEZJg,0.15625
i_N3q2ZAj-o,-0.6
Qmf7p6twbyA,0.0
razXGgVwSMs,0.5
MjLqeKBforY,0.0
-HrakxB4Klo,0.25
fZJ4D2iAx9A,0.19318181818181818
SPJsPQBnA2s,0.0
3mB2fIt7vzw,0.0
9sbnGfWaOwQ,0.05
fKrrlVdFFrw,0.0
3oHhw_9bQk0,0.35
Pc1Obe1BWhc,0.2
hivGryRKGvk,0.0
Q1INhRBrwKM,0.0
TaldfjkrHy4,0.0
LALQsqZP1nA,0.0
gO7gWDnzV8g,0.3
iES66zqOl64,0.0
IFasecLYzD0,0.0
tp6wtD9jGyA,0.5
ExP3ikM_wko,0.0
EdkK29-TWJk,0.0
MdBr8xh1mrg,0.0
JTof-eIChUA,0.19318181818181818
B2MvoBRzrm4,0.0
tgHnvbYlW2k,0.0
g9T-zd80lNM,1.0
LZaANM2Zt-Q,0.15340909090909088
_LnZrXrdC00,0.0
z2kEKZ6jyQQ,0.0
ctBVhyZxXYY,0.0
zvjqcoiOPbE,-0.19999999999999998
D-pKeb6Wf4U,0.5
02N508BDngc,0.0
NJAtY43vsl8,0.0
nUmO7rBMdoU,0.0
ShZ978fBl6Y,0.0
BfbIoUMdKZ0,0.0
61hO5yTnAaE,0.0
wgqY-ojvNUQ,0.0
0Juc2cL26mg,0.0
Zjp0mdMeIPU,0.0
dtdiFUwRQqM,0.3
H79dKmgzcJU,0.5
tFcfZwsbnnE,0.4166666666666667
DWaU47V3rMU,0.0
T0R9gyvS24o,0.25
ZhtQAeRH8XE,0.2130681818181818
BIVGh32dVnE,-0.2
SipouoqLyxM,0.0
41QT769qVY0,0.0
FtB3YSdLQR4,0.0
EiwmO-XOqZ8,-0.2
f7kPSYWU1JA,0.175
vKuy3NdLhlE,0.0
QB6TuFGuxj4,0.0
8szK9FBpdPI,0.25
Y6sVQu-6uL0,0.1
1x77e4XvqZ4,0.0
Wwyxaow1wWg,0.0
UQtt9I6c-YM,0.0
GtbbmlmtJv0,0.0
7lIfFJgmJsY,-0.08333333333333333
qmcVlPqy9-o,0.0
getVCtn-4Zg,0.6
Xqy62kBAiLk,-0.45
FQp6F0PjfpI,0.13636363636363635
rpVHq00lOig,0.2130681818181818
_9krQvcXKO4,0.0
3gx7O2H_Kmg,-0.19444444444444445
1mYB8onrPt0,0.0
vvuj7-xspns,0.0
EQvdKS-QX_E,0.0
9Z26NYFJizI,0.1
hVOjyy5NuFY,0.375
V84c6CqZ3dE,0.13636363636363635
rN7UMUQorRk,0.20833333333333334
M3W0ELaAOIg,0.0
pWVrA0WQ3wU,0.0
GdR0JlvbtWg,0.06666666666666667
7dKownfx75E,0.0
5AGyFelwyk4,0.016666666666666663
WKfVxoPO_Qc,0.0
HAGnqSKtn3s,0.0
PC1iHFQ0zEk,-1.0
aCoDqL1dK9c,1.0
kn073_61fpc,0.0
SFdMa3nk1pk,0.0
Lgdc2t_CldQ,0.11607142857142858
ReV1rHycYzw,0.0
sujW2qs0DzE,-0.15555555555555556
wOUTtsIp6tw,0.0
QDqzQwKwvxo,0.0
RVpcL0nL7iE,0.0
s_FAjI51LPU,0.0
XI1tgzimsRc,0.0
I8caeFYzPxk,0.0
6PXz2gNNR9o,0.1
2_fUmjfzh1Y,0.0
LaMxS5-4U-c,0.21666666666666667
ss6qQM054B0,0.3
Hl0GSLcwHVs,-0.4
fN5HV79_8B8,0.3
o0a6y9-owCg,0.43333333333333335
sQzbRulqz3s,0.0
0PWu3BRxn60,0.0
Ye4z35i1b2Q,-0.5
Agg73-6QOYo,-0.15000000000000002
U5EDORs8Jkk,0.0
9O4WaQ1zqUE,0.044444444444444446
zg5lIBmmeRc,0.0
w7WsuNNLcNw,0.4000000000000001
TgA2y-Bgi3c,0.0
cAqmb-Pz4iM,0.0
nr0PF7PukJw,0.0
H5Su_JEpDaE,0.0
TzMJabl_ykk,0.25
dra9WRKpds8,-0.3
suqecwk9pdw,0.5
hKxsmQXfmFo,0.3
ztLELdQDadE,-0.2
DfSLEBm9WHI,0.0
r3W2qepsQe4,0.0
OPtomB--3Ss,-0.3
YiSsAjNtsFc,0.13636363636363635
JpoUN_A12Eg,-0.35
WIkBvAmXyGU,0.6333333333333334
9Pwy-cAf09I,0.0
c0mbyMWd0Q8,0.3
FQfWKSdIreM,-0.2
tjwWaUs_OmM,0.0
YXNeKeROiXA,0.0
apJaKRqX9cI,0.0
uui3jdrph5Q,0.0
JNv4w6DFoYs,0.5
qxVQ7ZEG1RU,0.13636363636363635
C3B69-LeVCY,0.0
mlpS-ph8-Ec,0.0
bT9HPXKP5dI,0.0
9D0eyl7-XQA,0.06818181818181818
hwQnXjZwQUQ,0.65
PmUL6wMpMWw,0.0
2RsVpR_X5hE,0.13636363636363635
6EmFN1nRQ6M,0.0
v0eafGbrSJ8,0.0
vU7v5A5P8BM,-0.1
67LnlgA_Too,0.55
4CGBSGEkbKA,0.32499999999999996
YSVLsQ6VBdM,0.43333333333333335
PJBmeqpw3DY,-0.16666666666666666
7vLYNDTqpvQ,-0.2
9pXLSjDkcEE,1.0
ys2x8oOK7wE,0.0
2P6dG-csseU,0.0
iM4lgtCFMGw,-0.15000000000000002
v8aY6AzObYQ,0.0
342Cqk9ew58,0.17045454545454544
ARA0AxrnHdM,0.21428571428571427
EeNrUTiwZVw,-0.075
J-NEOU-Ujeg,0.044444444444444446
YDyqnYhxTTw,0.0
GHV7esppYzg,0.0
viRVFxvXSss,0.0
LJdfE2Keno8,0.28
gMFMb9-gfBw,0.0
ErZDtWsCA9U,0.0
fryHijK0ytM,0.0
BxhxZHqHDGA,0.0
JNlOVdTQEIM,0.0
34By94AKkZE,-0.2
unX4FQqM6vI,0.5
YtbArdw9oHc,0.0
cJHA4lLp32M,0.3
4qSziR6sD8Q,0.0
Jcghl0lbDSk,0.2
a_u7g5BlfiY,0.1
k5TqNsr6YuQ,0.0
19QxOZU0zkQ,0.42552083333333324
QRtBP07gIHY,0.0
fGHOLz35L8M,0.5
nRJuIrO9GaU,0.5
_X8XtZZYkNA,-0.15
lRs72x7Lgtc,0.0
sYlCztAZ3AA,0.25
Ev9rOA2Yjs0,0.0
8BQqX3bUqtY,0.2857142857142857
CA6A3ZlGlH8,0.3416666666666667
Ex9mcCs3dhE,0.0
K8rE3XR9z8Q,0.0
WyWqEFeKX2E,0.25
k2NYfWKx1Vs,0.0
mRo6MnXObuE,0.0
Jiia2IcFwqk,0.0
7LjC-nUPrNg,0.0
HnYKhetlm3s,0.0
Su6KVN33Bew,0.0
H_cwo3NxUUA,0.13636363636363635
t4NRe5NI5Gc,0.05
27GV1PS8_Cw,0.0
XspEs1x9cPU,0.35
gw82GrEt370,0.625
P6ODTQKhaXk,1.0
wH-by1ydBTM,-0.5
g5CNiarSdbU,0.0
-a12nTEcoqE,0.0
lzZadh-D8Tk,0.28409090909090906
zF5Q4OhCVsI,0.0
RF_7NIHp6Yo,-0.05
KXPFrjp3yF0,0.0
f3cpQZ5qvg4,0.5
Zo_mpwmashg,-0.6999999999999998
-IqpbDJFbZA,0.0
SagsqxiVStM,0.0
clvljBUYduE,0.0
8sg8lY-leE8,0.0
9wD5OsJM-Pc,0.0
zUrDUxh5xS0,0.0
X-zPrXJpiAw,-0.13333333333333333
c47kn_Y4y8A,0.0
sBC9r4HuKu0,0.375
nIne06IQd_U,0.0
qmYcbgJBv7s,0.0
oVbqjIuZgIk,0.2833333333333333
qETfaJXx22g,0.8
yW6ORWYn3g0,0.0
LyyqqECQ1z4,0.0
G9frAfYl_dw,0.0
Sbl4nCcO0qo,0.75
mE9oqeXj4WY,0.0
rYzLh2QuraQ,0.0
uI9G_fZRLWM,1.0
NuhhbcLyWWo,0.0
GCTyFp0PpHE,0.0
C2-bOy3H6Ss,0.0
ANDqRchWuMc,0.0
GMOG2yY6pAI,0.0
gmgI-B5pKzs,-0.2
D7JorwX31CQ,0.0
pcEQ5N0qGeM,0.0
2dkl0fUKHAM,0.0
yExDk_Re0Kw,0.0
ySFJtla2LY4,0.0
2_DRBnV4nGY,0.13636363636363635
6kyXZGyso8M,0.3
P9mBXomW1No,0.75
5SuDuzAtUwA,0.23214285714285715
bazp-LVqlK8,0.45833333333333337
80L97nV_vQc,0.625
k4rpunDMC0s,0.0
r5B5WmzdBKU,0.0
3g246c6Bv58,0.15
FH4SVGKUX8A,-0.4
pxk88-K9mGQ,0.0
BzzG-yDxA1c,0.0
RCRVve3V1IY,0.0
sP6Z94dDPEw,0.0
gsVgqms1slE,0.43333333333333335
s9STSzi4iPI,0.6000000000000001
3ekEfYNQJ1s,0.0
YOrIZowHR5I,0.0
o2m06SDQJCI,0.0
5m9rqSaQIWg,0.625
SpC8U30Hnrs,0.0
sun1x0ANt-Y,0.0
tgGJhBTVCW0,-0.23076923076923078
RFeQ_Ul1jB0,0.8
uGV1YqYAiIM,0.0
